taxId	scientific name	common name
392908	Acanthaluteres brownii	spiny-tailed leatherjacket
1156130	Priolepis semidoliata	half-barred goby
511044	Ambystoma bishopi	reticulated salamander
511044	Ambystoma bishopi	reticulated flatwoods salamander
316362	Apogon endekataenia	candystripe cardinalfish
1336958	Chromis fieldi	two-tone chromis
1234039	Cyrtodactylus khasiensis	Khasi Hills bent-toed gecko
74534	Panthera tigris corbetti	Indochinese tiger
153209	Dicologlossa cuneata	wedge sole
85608	Clemmys guttata	spotted turtle
88698	Myripristis kuntee	shoulderbar soldierfish
249006	Lonchorhina orinocensis	Orinoco sword-nosed bat
940675	Allopeas clavulinum	spike awlsnail
162971	Etheostoma pyrrhogaster	firebelly darter
443755	Brotulotaenia crassa	violet cuskeel
210139	Eleutheronema tetradactylum	Indian salmon
210139	Eleutheronema tetradactylum	blue threadfin
210139	Eleutheronema tetradactylum	blue salmon
210139	Eleutheronema tetradactylum	blind tassel-fish
30427	Haemorhous mexicanus	house finch
30427	Haemorhous mexicanus	California linnet
1920717	Anolis wermuthi	Wermuths anole
1480063	Pungitius platygaster	southern ninespine stickleback
1480063	Pungitius platygaster	Ukranian stickleback
875777	Harengula thrissina	Pacific flatiron herring
8150	Tropheus moorii	blunthead cichlid
278734	Menticirrhus americanus	southern kingcroaker
278734	Menticirrhus americanus	king whiting
278734	Menticirrhus americanus	southern kingfish
278734	Menticirrhus americanus	Carolina whiting
869195	Ophiura luetkenii	grey brittle star
508478	Plethodontohyla bipunctata	forest digging frog
1498882	Micrixalus specca	spotted dancing frog
71755	Gila orcuttii	arroyo chub
1268092	Pomacentrus imitator	imitator damsel
1268092	Pomacentrus imitator	imitator damselfish
1003720	Cyclichthys spilostylus	spotbase burrfish
274791	Hemanthias leptus	longtail bass
80800	Rhodeus ocellatus kurumeus	Japanese rosy bitterling
258865	Nyctinomops femorosaccus	pocketed free-tailed bat
9325	Petrogale xanthopus	yellow-footed rock wallaby
9325	Petrogale xanthopus	ring-tailed rock wallaby
451695	Trigonostigma hengeli	glowlight rasbora
107226	Platysteira cyanea	brown-throated wattle-eye
313237	Trichogaster microlepis	moonlight gourami
100198	Neoditrema ransonnetii	okitango
192589	Myrrophis chinensis	Chinese water snake
118138	Cobitis delicata	Ajime loach
118138	Cobitis delicata	Ajime dojo
123792	Tamias ruficaudus	red-tailed chipmunk
909830	Curimatopsis evelynae	spottail curimata
318375	Trachycephalus mesophaeus	Porto Alegre golden-eyed treefrog
245775	Callichthys callichthys	cascarudo
110207	Montivipera xanthina	coastal viper
870534	Notropis wickliffi	channel shiner
409030	Lonchorhina inusitata	Uncommon sword-nosed bat
126681	Larus californicus	california gull
317922	Delminichthys krbavensis	Krbava minnow
1231347	Citharichthys platophrys	small sanddab
425641	Hydroprogne caspia	Raubseeschwalbe
425641	Hydroprogne caspia	Taranui
425641	Hydroprogne caspia	Caspian tern
443704	Macrognathus siamensis	peacock eel
2771528	Poospiza erythrophrys	rusty-browed warbling-finch
180811	Salamandra corsica	Corsican fire salamander
1156121	Onigocia bimaculata	two-spotted flathead
1156121	Onigocia bimaculata	two-spot flathead
156760	Spheniscus mendiculus	Galapagos penguin
557361	Paraliparis rosaceus	pink snailfish
320343	Tupaia javanica	Javan tree shrew
1456939	Priacanthus blochii	Paeony bullseye
496987	Dawkinsia arulius	Arulius barb
2510134	Diasporus amirae	Amira's dink frog
2772041	Chroicocephalus brunnicephalus	Brown-headed gull
448638	Hypodactylus elassodiscus	Cuyuja robber frog
8467	Caretta caretta	Loggerhead turtle
8467	Caretta caretta	loggerhead
8467	Caretta caretta	red sea turtle
13537	Gasterochisma melampus	butterfly kingfish
1739616	Gobiosoma alfiei	ambore do Alfie
1739616	Gobiosoma alfiei	Alfie's goby
448381	Oligosoma homalonotum	chevron skink
448381	Oligosoma homalonotum	New Zealand chevron skink
1385675	Ophiclinus antarcticus	Adelaide snakeblenny
689640	Clupeichthys aesarnensis	Thai river sprat
160704	Cephalopholis cruentata	graysby
36214	Abudefduf concolor	night sergeant
96720	Eutropis longicaudata	Long-tailed sun skink
163809	Percina aurolineata	goldline darter
500395	Carinotetraodon lorteti	redeye puffer
1343689	Pseudanthias regalis	high finned anthias
885010	Lampanyctus alatus	winged lanternfish
1230799	Ratabulus diversidens	orange-freckled flathead
39600	Afrixalus fornasini	leaf-folding frog
1182015	Malacanthus plumieri	sand tilefish
9552	Macaca sinica	toque macaque
9552	Macaca sinica	toque monkey
646011	Abudefduf hoefleri	African sergeant
80949	Dascyllus aruanus	whitetail dascyllus
80949	Dascyllus aruanus	white-tailed damselfish
279945	Chlidonias niger	black tern
391344	Terrapene carolina bauri	Florida box turtle
2578250	Aulotrachichthys novaezelandicus	New Zealand roughy
75569	Cercocebus chrysogaster	Golden-bellied mangabey
1118744	Megascops watsonii	tawny-bellied screech-owl
214982	Mussa angulosa	large flower coral
214982	Mussa angulosa	spiny flower coral
245694	Peristedion miniatum	armored searobin
224718	Anchoa mitchilli	common anchovy
224718	Anchoa mitchilli	bay anchovy
38671	Perognathus parvus	Great Basin pocket mouse
204814	Lagocephalus lunaris	lunartail puffer
204814	Lagocephalus lunaris	green pufferfish
204814	Lagocephalus lunaris	green rough-backed puffer
1100886	Datnia cancellata	tapiroid grunter
92439	Siganus guttatus	goldlined spinefoot
92439	Siganus guttatus	orange-spotted spinefoot
92439	Siganus guttatus	golden rabbitfish
34817	Hippoglossoides platessoides	American plaice
157107	Pseudohynobius flavomaculatus	yellow-spotted salamander
103048	Limnothlypis swainsonii	Swainson's warbler
189534	Aythya marila	greater scaup
1161363	Terapon puta	small-scaled terapon
476919	Osmerus dentex	Arctic rainbow smelt
56265	Aegolius acadicus	northern saw-whet owl
796014	Careproctus colletti	Alaska snailfish
209118	Barilius bendelisis	Hamilton's barila
334885	Pentaceros richardsoni	pelagic armourhead
334885	Pentaceros richardsoni	Nelson's boarfish
334885	Pentaceros richardsoni	southern boarfish
334885	Pentaceros richardsoni	Richardson.s boarfish
334885	Pentaceros richardsoni	pelagic armorhead
480302	Xanthichthys ringens	Sargassum triggerfish
1407669	Amphiglossus johannae	Johanna's skink
317475	Halichoeres dispilus	chameleon wrasse
128488	Hemifusus tuba	tuba false fusus
57176	Aotus vociferans	Spix's night monkey
57176	Aotus vociferans	noisy night monkey
1616667	Mugil curvidens	dwarf mullet
47145	Tetraodon fluviatilis	green pufferfish
36223	Cercopithecus ascanius	black-cheeked white-nosed monkey
36223	Cercopithecus ascanius	red-tailed monkey
96440	Salvator merianae	Argentine black and white tegu
480297	Rhinecanthus rectangulus	wedge-tail triggerfish
1213677	Dasyatis marmorata	marbled stingray
100826	Scolopax rusticola	Eurasian woodcock
225758	Siganus spinus	little spinefoot
72094	Sebastes pinniger	canary rockfish
1567509	Mesocapromys angelcabrerai	Cabrera's hutia
55520	Ctenomys talarum	Talas tuco-tuco
540279	Zapteryx exasperata	banded guitarfish
221718	Mannophryne trinitatis	Trinidad poison frog
172663	Pseudotriakis microdon	false catshark
138129	Macrognathus aculeatus	lesser spiny eel
1046068	Notropis greenei	wedgespot shiner
290597	Saguinus leucopus	silvery-brown bare-face tamarin
229083	Chromis nitida	barrier reef chromis
6087	Hydra magnipapillata	swiftwater hydra
57822	Malacoctenus hubbsi	redside blenny
34541	Spirula spirula	ram's horn squid
1201212	Alburnoides eichwaldii	South Caspian spirlin
1391008	Ptilinopus tannensis	Tanna fruit-dove
2578290	Holtbyrnia laticauda	tusked tubeshoulder
879291	Ctenomys perrensi	Goya Tuco-tuco
58319	Scardinius erythrophthalmus	pearl roach
58319	Scardinius erythrophthalmus	rudd
58319	Scardinius erythrophthalmus	redeye
1527656	Redigobius macrostoma	large-mouth goby
79784	Tursiops aduncus	Indo-pacific bottlenose dolphin
1231912	Scorpaena isthmensis	smooth-cheek scorpionfish
143325	Zu cristatus	scalloped ribbonfish
57555	Hydromantes italicus	Apennines salamander
57555	Hydromantes italicus	Italian cave salamander
473336	Vinciguerria poweriae	Power's deep-water bristle-mouth fish
1851202	Notopholia corusca	black-bellied glossy-starling
667149	Dicaeum celebicum	grey-sided flowerpecker
80806	Tanakia limbata	oily bitterling
2041061	Macropisthodon plumbicolor	Lead keelback
56194	Ovis nivicola	snow sheep
443706	Nemipterus furcosus	fork-tail threadfin bream
87709	Cyprinella callisema	Ocmulgee shiner
8328	Triturus marmoratus	marbled newt
556240	Myroconger compressus	red eel
61865	Carcharhinus limbatus	blacktip shark
472713	Paruromys dominator	Giant Sulawesi rat
991006	Selachophidium guentheri	barbed brotula
722430	Bryx dunckeri	pugnose pipefish
315375	Mulleripicus funebris	sooty woodpecker
206094	Lampris immaculatus	southern opah
45641	Nettapus coromandelianus	cotton pygmy goose
30408	Crossoptilon crossoptilon	white-eared pheasant
30408	Crossoptilon crossoptilon	Szechuan white-eared pheasant
302395	Taphozous mauritianus	Mauritian tomb bat
121427	Tyrannus melancholicus	Tropical kingbird
1926525	Anolis parilis	Ecuador anole
28798	Notropis procne	swallowtail shiner
387800	Accipiter melanoleucus	black goshawk
33562	Dromiciops gliroides	monito del monte
80772	Paratilapia polleni	Pollen's tilapia
80772	Paratilapia polleni	Pollen's cichlid
350000	Pristimantis boulengeri	Boulenger's robber frog
109042	Tympanuchus pallidicinctus	lesser prairie-chicken
548163	Meuschenia scaber	velvet leatherjacket
72080	Sebastes hopkinsi	squarespot rockfish
56723	Labrus bergylta	ballan wrasse
265634	Geositta cunicularia	common miner
1146973	Istiblennius bellus	dusky blenny
1146973	Istiblennius bellus	beautiful rockskipper
111845	Notropis ammophilus	orangefin shiner
252782	Aquila verreauxii	Verreaux's eagle
94946	Dicentrarchus punctatus	spotted seabass
1664807	Hedydipna platura	pygmy sunbird
217133	Calidris ferruginea	curlew sandpiper
9004	Tympanuchus cupido	greater prairie chicken
124759	Thyroptera tricolor	Spix's disk-winged bat
272067	Hyphessobrycon erythrostigma	bleeding-heart tetra
990564	Caesio xanthonota	yellowback fusilier
622403	Cryptocentrus albidorsus	white-backed shrimpgoby
129223	Cephalophus callipygus	Peters' duiker
419661	Metaphrynella sundana	Borneo treefrog
168092	Orthochromis machadoi	Cunene dwarf happy
516015	Rasbora steineri	Chinese rasbora
247147	Hyperolius tuberculatus	rainforest reed frog
52179	Eremias grammica	Reticulate racerunner
753899	Craterocephalus centralis	Finke River hardyhead
333676	Amnirana albolabris	white-lipped frog
333676	Amnirana albolabris	forest white-lipped frog
1198084	Halichoeres melanochir	orangefin wrasse
1198084	Halichoeres melanochir	orange-fin wrasse
1198084	Halichoeres melanochir	black wrasse
372077	Epomophorus gambianus	Gambian epauletted fruit bat
80426	Eremias arguta	steppe-runner
1146985	Scarus scaber	fivesaddle parrotfish
334996	Himantura toshi	black-spotted whipray
7917	Atractosteus spatula	alligator gar
80791	Acheilognathus macropterus	deep body bitterling
40229	Artibeus phaeotis	dwarf fruit-eating bat
40229	Artibeus phaeotis	pygmy fruit-eating bat
320411	Stomias atriventer	black-belly dragonfish
34782	Fundulus olivaceus	blackspotted topminnow
87717	Cyprinella leedsi	bannerfin shiner
181119	Pseudopodoces humilis	Tibetan ground-tit
181119	Pseudopodoces humilis	Tibetan ground-jay
1094405	Dendrocolaptes certhia concolor	concolor woodcreeper
137523	Dendrocopos major	great spotted woodpecker
886298	Alburnus tarichi	pearl mullet
886298	Alburnus tarichi	tarek
187007	Miniopterus fuliginosus	Japanese long-fingered bat
187007	Miniopterus fuliginosus	Eastern bent-winged bat
591948	Leiodon cutcutia	ocellated pufferfish
441906	Lesueurigobius suerii	Lesuer's goby
1156471	Grammistops ocellatus	ocellate soapfish
274621	Phylloscopus armandii	yellow-streaked warbler
182417	Ahlia egmontis	key worm eel
278736	Menticirrhus littoralis	Gulf kingfish
278736	Menticirrhus littoralis	channel mullet
278736	Menticirrhus littoralis	Gulf kingcroaker
278736	Menticirrhus littoralis	Gulf whiting
303741	Sphoeroides spengleri	bandtail puffer
279554	Cinclodes patagonicus	dark-bellied Cinclodes
385555	Acanthocardia tuberculata	tuberculate cockle
114383	Rupicola peruvianus	Andean cock-of-the-rock
367073	Centropyge argi	cherubfish
862823	Centroscyllium nigrum	combtooth dogfish
642424	Chaenopsis limbaughi	yellowface pikeblenny
107232	Rhipidura cyaniceps	blue-headed fantail
188568	Aselliscus stoliczkanus	Stoliczka's trident bat
188568	Aselliscus stoliczkanus	Stoliczka's Asian trident bat
203279	Aruma histrio	slow goby
88029	Semnopithecus entellus	Hanuman langur
207619	Dermogenys pusilla	wrestling halfbeak
420386	Chamaeleo calcaricarens	Awash chameleon
473350	Bathylychnops exilis	javelin spookfish
557412	Melanostigma pammelas	midwater eelpout
522413	Baylisascaris schroederi	giant panda roundworm
145282	Rana clamitans	bronze frog
288100	Myrmelastes leucostigma	spot-winged antbird
215153	Batrachyla leptopus	gray wood frog
162960	Etheostoma blennius	blenny darter
1230725	Cymbacephalus beauforti	crocodile fish
1230725	Cymbacephalus beauforti	crocodilefish
990932	Apistus carinatus	ocellated waspfish
1582965	Heteroscarus acroptilus	marine rainbowfish
1582965	Heteroscarus acroptilus	rainbow cale
68498	Hippolais polyglotta	melodious warbler
369968	Micromesistius australis	southern blue whiting
75266	Anolis microtus	tiny anole
57543	Batrachoseps campi	Inyo Mountains salamander
346448	Rhaebo guttatus	spotted toad
346448	Rhaebo guttatus	smooth-sided toad
46492	Apus nipalensis	house swift
81636	Micromesistius poutassou	Couch's whiting
81636	Micromesistius poutassou	blue whiting
81636	Micromesistius poutassou	poutassou
1087062	Lutjanus madras	Indian snapper
195598	Bothus robinsi	twospot flounder
643351	Schistura notostigma	spotback loach
27717	Tinca tinca	tench
990230	Priolepis hipoliti	rusty goby
189922	Saurenchelys fierasfer	bucktail duckbill
189922	Saurenchelys fierasfer	blacktail buckbill eel
1001947	Oreoleuciscus potanini	Altai osman
659171	Iduna rama	Sykes's warbler
930385	Stygichthys typhlops	blind tetra
1188032	Brachypterois serrulata	sawcheek scorpionfish
1188032	Brachypterois serrulata	sawtooth scorpionfish
1188032	Brachypterois serrulata	pygmy lionfish
61334	Nucula proxima	atlantic nutclam
1248223	Eviota queenslandica	Queensland pygmy goby
211491	Carassius auratus x Cyprinus carpio x Carassius cuvieri	triploid hybrids of tetraploid and Japanese crucian carp
195330	Rhinobatos schlegelii	yellow guitarfish
8954	Falco peregrinus	Wanderfalke
8954	Falco peregrinus	peregrine
8954	Falco peregrinus	peregrine falcon
689626	Odaxothrissa losera	Losera fangtooth pellonuline
125291	Phylloscopus coronatus	eastern crowned-warbler
457520	Koreocobitis rotundicaudata	white nose loach
316351	Pristicon trimaculatus	three-spot cardinalfish
392925	Pervagor janthinosoma	blackbar filefish
125863	Copsychus albospecularis	Madagascar magpie-robin
59487	Natalus tumidirostris	Trinidadian funnel-eared bat
1190662	Hisonotus notatus	cascudinho
135627	Columba guinea	speckled pigeon
400054	Apodemus witherbyi	Steppe field mouse
740695	Enophrys taurina	bull sculpin
279083	Bathyteuthis berryi	deepsea squid
2045284	Aeorestes villosissimus	South American hoary bat
278766	Cynoscion acoupa	acoupa weakfish
172116	Gigantura chuni	gigantura
1202786	Rhacophorus burmanus	Patsarlamdam flying frog
242981	Histrio histrio	sargassum frogfish
242981	Histrio histrio	mouse fish
242981	Histrio histrio	sargassum anglerfish
242981	Histrio histrio	frogfish
242981	Histrio histrio	marbled angler
242981	Histrio histrio	sargassumfish
302531	Pluvianus aegyptius	crocodile bird
885256	Heteromys oresterus	Mountain spiny pocket mouse
80789	Acheilognathus typus	money bitterling
80789	Acheilognathus typus	zenitanago
140016	Urva javanica	small Asian mongoose
72069	Sebastes diploproa	splitnose rockfish
1519995	Symbolophorus reversus	reverse gland lanternfish
909840	Chaca bankanensis	angler catfish
57989	Odontaspis ferox	sandtiger shark
57989	Odontaspis ferox	bumpytail ragged-tooth
57989	Odontaspis ferox	smalltooth sand tiger
57100	Peromyscus aztecus	Aztec mouse
369685	Metzia lineata	lined lesser-bream
9606	Homo sapiens	human
1219343	Eumegistus illustris	brilliant pomfret
1219343	Eumegistus illustris	lustrous pomfret
267130	Synechogobius ommaturus	Asian freshwater goby
267130	Synechogobius ommaturus	javeline goby
939165	Incilius perplexus	confusing toad
487677	Muraenolepis marmorata	marbled moray cod
90751	Pseudorasbora pumila	moroco
433394	Icelinus tenuis	spotfin sculpin
1454009	Inia araguaiaensis	Araguaian boto
1454009	Inia araguaiaensis	Boto-do-Araguaia
879906	Xiphasia setifer	hairtail blenny
879906	Xiphasia setifer	snake blenny
48005	Neacomys spinosus	bristly mouse
119694	Caesio cuning	redbelly yellowtail fusilier
45474	Tamias striatus	eastern chipmunk
2578255	Bembrops filiferus	sharpnosed duckbill
1560509	Macropharyngodon pakoko	Pakoko wrasse
9760	Ziphius cavirostris	goose-beaked whale
9760	Ziphius cavirostris	Cuvier's beaked whale
380495	Myadestes coloratus	varied solitaire
75046	Zebrasoma scopas	two-tone surgeonfish
75046	Zebrasoma scopas	brown sailfish surgeonfish
75046	Zebrasoma scopas	brown sailing tang
75046	Zebrasoma scopas	twotone tang
75046	Zebrasoma scopas	bluelined sailfin tang
75046	Zebrasoma scopas	blue-lined tang
